START_DATE,Region,m_sku_desc,Actual_Tons,Predicted_Tons,ProcessID,Algorithm,MAPE,WMAPE,Error,Champion,Rank
2018-05-28,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.94,1.4191394669933717,1,ARIMA,0.4751516900731417,0.3740799239241869,0.5208605330066285,,4
2018-05-21,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.6269999999999998,1.3696817938683221,1,ARIMA,0.4751516900731417,0.3740799239241869,0.2573182061316779,,4
2018-06-18,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.637,1.5904286606313285,1,ARIMA,0.4751516900731417,0.3740799239241869,-0.9534286606313284,,4
2018-07-23,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.703,1.5155469799598125,1,ARIMA,0.4751516900731417,0.3740799239241869,0.1874530200401876,,4
2018-06-04,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.018,1.629549148234963,1,ARIMA,0.4751516900731417,0.3740799239241869,-0.6115491482349633,,4
2018-06-11,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.065,1.7281938594959612,1,ARIMA,0.4751516900731417,0.3740799239241869,-0.6631938594959611,,4
2018-07-16,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.7109999999999999,1.647605207810491,1,ARIMA,0.4751516900731417,0.3740799239241869,0.06339479218950905,,4
2018-07-09,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.092,1.4537832822973211,1,ARIMA,0.4751516900731417,0.3740799239241869,0.638216717702679,,4
2018-08-13,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.7280000000000002,1.440805391985752,1,Lasso,0.2435095369742935,0.20121808061022475,0.28719460801424823,,3
2018-08-27,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,0.611,0.9792348051708172,1,Lasso,0.2435095369742935,0.20121808061022475,-0.3682348051708173,,3
2018-09-03,PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.758,2.54347433617356,1,Lasso,0.2435095369742935,0.20121808061022475,0.2145256638264401,,3
